0,1.53,0,9.318,97.801,0,15,5,10,0,0,-2.623,2.302,-21.399,113.588,-81.695,8.534,0.929,-4.474,-13.388,16.595,-69.725,12.443,4.927,6.098,-10.768,56.687,-24.916,49.405,14.516,-1.432,-8.428,38.885,-126.046,12.534,0,0
0,1.53,0,10.219,90.077,0,15,5,10,0,0,-2.857,2.611,-20.384,117.099,-84.824,8.58,10.6,-1.047,-7.837,37.908,-78.153,4.382,6.934,5.985,-9.345,55.985,-19.298,72.641,13.46,-1.518,-10.346,45.74,-129.939,13.176,1,0
0,1.552,0,12.307,109.944,2.186,5,5,10,1,0,13.122,5.544,-12.988,-72.397,-72.458,-7.115,14.282,2.62,-5.063,142.55,-52.382,-25.863,8.584,8.306,0.067,197.985,82.198,325.618,11.791,-1.013,-8.361,45.771,-138.519,11.191,0,0
0,1.552,0,12.307,109.944,2.186,5,5,10,1,0,13.122,5.544,-12.988,-72.397,-72.458,-7.115,14.282,2.62,-5.063,142.55,-52.382,-25.863,8.584,8.306,0.067,197.985,82.198,325.618,11.791,-1.013,-8.361,45.771,-138.519,11.191,0,0
0.119,1.892,0,13.632,132.546,34.046,5,5,10,1,0,2.781,-6.22,-22.65,-109.115,-130.656,12.931,15.474,7.528,2.481,148.351,-30.947,-32.229,9.183,6.464,-7.307,43.221,41.466,25.405,13.934,-0.024,-6.684,36.015,-148.427,7.939,0,0
0.23,2.745,0,15.302,167.004,85.316,5,5,10,1,0,9.776,-16.756,-13.254,-40.55,-145.527,22.809,15.376,2.702,2.282,108.947,-20.076,-14.962,8.732,3.358,-6.929,31.45,70.58,20.519,15.678,-2.112,-5.659,29.42,-160.718,0.855,0,0
0.334,3.852,0,17.298,199.574,110.653,5,5,10,1,0,6.991,-12.876,-17.218,40.809,-142.489,25.939,11.611,-0.721,-3.068,38.168,-4.137,11.847,8.771,4.941,-5.252,14.809,198.076,83.756,13.295,-0.599,-6.771,23.74,-170.214,-8.168,0,0
0.431,5.342,0,19.726,242.821,148.991,5,5,10,1,0,3.011,-7.346,-19.043,88.992,-154.26,21.389,11.218,-4.203,-8.213,13.649,0.824,33.084,8.89,7.516,1.782,53.191,-480.733,312.916,16.451,2.371,-2.929,16.901,-182.794,-13.176,0,0
0.519,7.236,0,22.531,280.461,189.4,5,15,10,1,0,8.545,-8.747,-12.49,111.847,-159.634,16.794,11.997,-3.504,-12.399,-0.443,-2.397,57.908,6.773,3.861,-3.913,77.069,-371.298,263.695,13.192,-0.34,-9.489,27.115,-185.649,-18.962,0,0
0.601,9.352,0,25.786,325.551,211.636,5,15,10,1,0,5.3,-3.916,-18.123,108.916,-166.595,18.504,10.057,-2.982,-10.224,1.42,-10.183,70.931,6.471,3.184,-10.711,249.405,-120.916,319.023,12.765,-3.473,-16.854,47.435,-204.641,-17.053,0,0
0.674,11.553,0,29.485,369.874,220.105,5,15,10,1,0,8.907,-3.554,-12.045,103.145,-157.298,24.443,7.168,-2.79,-13.86,-8.015,-23.71,73.466,7.022,7.431,-15.865,72.519,376.183,-483.42,13.438,-0.11,-19.764,47.954,-227.038,-8.763,0,0
0.741,13.523,0,33.649,416.383,197.022,5,15,10,1,0,6.922,3.751,-17.486,66.962,-136.412,24.84,5.319,-3.576,-17.031,-3.588,-47.588,64.855,1.245,32.585,-24.065,96.855,-183.466,-97.588,13.295,11.774,-13.45,16.992,-242.794,-4.992,0,0
0.799,14.992,0,38.172,452.329,146.851,5,15,10,1,0,10.121,-4.476,-13.302,18.458,-130.046,16.672,8.402,-3.801,-15.534,3.847,-61.267,47.099,0.623,15.293,-10.155,69.13,-105.298,-372.031,18.482,6.098,-15.256,-5.481,-236.626,-12.122,0,0
0.851,15.816,0,42.874,470.204,82.409,5,15,10,1,0,8.1,-2.146,-18.063,-9.924,-99.496,16,8.596,-3.042,-14.327,0.962,-78.962,23.527,8.914,6.471,-15.275,12.183,446.824,-236.947,22.822,4.095,-18.066,-19.282,-214.015,-19.618,0,0
0.894,16.028,0,47.561,468.739,21.217,5,15,10,1,0,9.216,-2.991,-19.527,-31.053,-72.183,13.466,8.222,-1.705,-12.057,-1.786,-88.412,-5.115,8.577,3.861,-18.482,12.092,442.336,-137.679,13.438,3.219,-19.785,-26.29,-194.122,-20.458,0,0
0.93,15.816,0,52.025,446.378,-21.217,5,15,10,1,0,5.324,-0.479,-20.877,-55.313,-66.122,11.802,10.672,-0.913,-8.143,-11.435,-85.313,-29.481,1.365,8.348,-36.146,13.573,293.832,-24.427,16.506,8.268,-14.387,-39.069,-164.29,-24.412,0,0
0.959,15.401,0,55.947,392.213,-41.462,5,15,10,1,0,8.179,-8.548,-10.514,-34.458,-56.153,11.756,8.289,0.465,-10.732,-22.763,-79.252,-35.939,5.152,6.486,-18.66,19.115,201.237,-63.466,13.913,3.559,-10.984,-43.481,-109.756,-31.069,0,0
0.98,14.724,0,58.903,295.567,-67.749,5,15,10,1,0,7.908,-1.607,-13.798,-32.763,-40.321,15.176,8.392,-1.26,-11.199,-21.252,-81.71,-43.282,8.095,5.032,-16.904,13.756,185.527,-53.542,11.867,0.786,-6.368,-44.015,-57.618,-33.206,0,0
0.994,13.934,0,61.085,218.216,-79.033,5,15,10,1,0,4.455,0.158,-15.556,-47.496,-49.084,12.611,10.603,-0.841,-9.568,-18.519,-84.916,-46.87,9.429,4.261,-13.609,15.847,173.45,-49.634,12.569,-3.648,-6.32,-20.031,3.756,-32.992,0,0
1,13.124,0,62.667,158.215,-80.979,5,15,10,1,0,5.312,0.472,-15.208,-37.863,-41.084,15.221,11.285,-1.839,-8.9,-17.069,-90.962,-48.244,4.651,3.104,-15.323,12.916,159.496,-42.748,8.397,-5.085,-9.439,29.527,33.435,-38.824,0,0
0.998,12.446,0,63.953,128.563,-67.749,5,15,10,1,0,7.966,-5.092,-12.775,-36.962,-47.588,8.29,10.176,-0.81,-8.727,-17.863,-90.458,-36.489,2.776,2.952,-20.003,37.252,-400.565,-151.45,6.924,-2.326,-9.987,62.702,55.42,-42.107,0,0
0.989,11.941,0,64.96,100.72,-50.526,5,15,10,1,0,6.632,-4.414,-14.514,-27.145,-45.802,10.107,12.049,-2.84,-7.381,-24.397,-86.214,-28.26,1.408,2.506,-19.28,49.344,-433.603,-290.443,6.601,0.196,-10.212,64.076,81.191,-45.237,0,0
0.973,11.546,0,65.674,71.377,-39.517,5,15,10,1,0,7.817,-4.845,-14.772,-7.878,-42.153,8.565,11.012,-3.094,-8.538,-29.145,-87.237,-14.092,2.117,2.546,-13.731,11.237,286.061,-96,4.572,-0.065,-12.332,52.931,107.466,-43.618,0,0
0.948,11.264,0,66.099,42.469,-28.198,5,15,10,1,0,2.886,-2.838,-17.081,-3.099,-54.672,8.183,12.274,-1.554,-6.843,-30.565,-83.466,-6.229,0.165,4.074,-15.06,20.641,272.718,-393.527,6.443,2.287,-11.599,17.527,136.305,-39.359,0,0
0.878,10.846,0,65.964,-11.684,-19.386,5,15,10,1,0,4.141,-0.601,-16.849,-0.748,-52.321,6.427,12.148,-0.824,-7.082,-37.771,-87.053,-2.55,-1.8,-8.408,27.658,120.183,-492.962,-249.038,-5.475,-12.959,-23.411,9.817,162.137,-21.481,0,0
0.831,10.846,0,65.832,-13.195,0,5,15,10,1,0,8.277,-6.215,-11.345,6.885,-49.863,6.305,8.677,-2.354,-9.513,-42.84,-83.832,1.496,0.956,4.273,-17.069,7.878,-500.183,-123.115,9.939,3.664,-12.61,-59.985,190.992,-9.71,0,0
0.831,10.846,0,65.832,-13.195,0,5,15,10,1,0,8.277,-6.215,-11.345,6.885,-49.863,6.305,8.677,-2.354,-9.513,-42.84,-83.832,1.496,0.956,4.273,-17.069,7.878,-500.183,-123.115,9.939,3.664,-12.61,-59.985,190.992,-9.71,0,0
0.777,10.864,0,65.29,-54.188,1.808,5,15,10,1,0,7.554,-4.534,-12.959,0.733,-52.321,5.496,9.99,-2.987,-9.386,-45.618,-77.16,-3.008,1.55,6.153,-14.816,10.87,241.725,-145.099,5.224,0.527,-12.421,-80.29,213.344,-13.588,0,0
0.715,10.861,0,64.333,-95.65,-0.286,5,15,10,1,0,6.239,-3.279,-13.838,2.061,-53.954,5.939,9.305,-2.242,-9.491,-44.55,-72.183,-6.504,1.195,6.105,-15.474,-5.191,103.924,-146.107,6.584,-4.213,-14.844,-71.099,234.183,-4.183,0,0
