0,12.788,0,20.867,105.423,60.07,15,15,10,0,0,6.059,7.379,-12.739,-9.206,-92.321,-21.618,14.054,4.098,-1.55,84.656,-43.298,1.725,6.902,6.361,-4.119,1.954,19.664,106.748,9.027,-0.51,-7.077,33.115,-135.466,16.443,0,0
0,13.502,0,22.178,131.092,71.4,15,15,10,1,0,7.743,-0.165,-12.742,-46.702,-94.595,-23.435,13.601,7.168,-1.327,64.809,-28.336,-11.985,7.935,4,-3.305,6.229,78.29,123.969,13.204,0.821,-6.33,31.664,-148.641,15.527,1,0
0,14.323,0,23.8,162.232,82.077,5,15,10,1,0,9.099,-5.715,-12.797,-32.794,-97.191,-20.992,10.409,4.941,-0.431,14.855,-10.611,-22.351,7.02,7.393,-6.756,-8.275,42.656,11.893,12.064,-0.285,-7.379,23.939,-152.305,10.855,0,0
0.205,15.253,0,25.642,184.239,93.029,5,15,10,1,0,5.715,-2.864,-13.793,-22.336,-107.038,-22.611,10.028,1.837,-2.855,5.679,-4.779,-18.962,9.23,5.777,1.083,-80.611,-498.565,72.305,13.482,4.021,-7.286,7.634,-162.519,10.702,0,0
0.399,16.374,0,27.799,215.699,112.061,5,15,10,1,0,7.216,-3.264,-13.709,-14.427,-114.458,-21.466,10.756,1.047,-5.382,-2.443,-4.137,-15.496,4.424,4.064,-7.106,-17.344,167.542,6.29,12.303,-1.269,-11.048,8.519,-171.237,8.718,0,0
0.582,17.688,0,30.246,244.652,131.47,5,15,10,1,0,6.967,-3.808,-13.185,-9.298,-123.496,-19.725,13.197,-0.695,-7.911,23.802,-21.557,20.977,0.774,3.091,-12.061,61.557,-115.053,221.802,12.619,1.14,-8.16,1.511,-175.878,3.481,0,0
0.753,19.05,0,33.007,276.146,136.196,5,15,10,1,0,7.319,-6.167,-14.035,7.863,-121.45,-14.397,10.059,0.098,-7.238,16.504,-24.366,29.756,6.304,4.545,-16.353,61.313,95.267,138.748,15.74,-0.865,-5.075,19.435,-183.252,-0.916,0,0
0.914,20.45,0,36.057,304.986,139.916,5,15,10,1,0,7.137,-6.622,-14.772,25.679,-119.191,-14.153,9.223,-1.693,-7.698,16.611,-19.557,34.565,4.225,2.021,-8.565,-126.656,-494.656,90.382,15.342,4.014,-8.438,24.809,-195.695,2.076,0,0
1.064,21.811,0,39.434,337.647,136.185,5,15,10,1,0,7.346,-3.547,-15.273,23.573,-121.298,-14.351,7.916,-2.488,-9.432,23.893,-29.45,36.168,6.399,11.209,-8.124,-335.389,-53.252,47.389,14.21,9.556,-8.498,32.611,-206.916,-1.771,0,0
1.202,23.075,0,43.217,378.331,126.332,5,15,10,1,0,6.562,-3.106,-16.672,22.275,-120.489,-13.527,6.979,-3.161,-9.887,28.473,-35.481,28.443,7.669,3.171,-7.338,-372.626,353.939,-128.244,21.452,4.685,-6.577,32.672,-197.115,-2.931,0,0
1.33,24.225,0,47.318,410.146,115.036,5,15,10,1,0,7.578,-3.636,-16.025,22.672,-116.382,-10.947,7.712,-2.623,-10.684,36.26,-40.87,18.977,7.918,3.528,-12.301,-40.061,-86.794,-109.13,24.295,1.708,-8.184,23.053,-182.519,-3.863,0,0
