0,12.715,0,15.26,81.963,-76.527,15,15,10,0,0,9.434,2.644,-5.224,29.344,12.382,11.954,9.657,0.268,-7.331,1.038,-78.489,8.656,5.082,5.341,-12.821,-1.466,9.771,26.26,11.221,-0.604,-9.35,6.275,-83.053,25.16,0,0
0,11.818,0,16.186,92.652,-89.722,15,15,10,1,0,5.868,13.367,-8.268,-49.053,-3.359,0.611,14.95,3.149,-4.146,26.901,-78.931,-0.412,4.785,3.941,-19.572,-57.405,67.176,137.282,11.23,-0.144,-9.161,3.878,-90.382,27.099,1,0
0,11.118,0,17.202,101.509,-69.969,5,15,10,1,0,11.427,3.396,-9.932,-83.191,-8.412,3.649,10.775,7.231,-3.003,30.733,-59.435,-9.786,4.725,4.766,-11.946,-14.366,14.931,16.458,10.694,-2.048,-9.731,2.489,-96.183,27.008,0,0
0.099,10.881,0,18.351,114.99,-23.792,5,15,10,1,0,6.208,-2.395,-12.2,-94.656,-33.893,-2.687,11.491,4.74,0.223,5.664,-26.107,-13.649,4.196,9.165,-12.804,-181.252,191.023,31.267,10.885,-0.513,-8.684,-0.733,-102.718,28.168,0,0
0.194,10.961,0,19.706,135.475,8.068,5,15,10,1,0,7.714,-10.727,-11.01,-46.748,-49.924,-1.908,9.194,0.956,-2.1,-12.305,-8.779,-7.466,5.24,7.493,-10.059,-248.183,-377.893,110.412,12.722,-0.58,-7.288,-2,-113.893,27.557,0,0
0.283,11.316,0,21.277,157.048,35.454,5,15,10,1,0,4.994,-5.238,-13.027,-26.885,-68.382,-6.168,12.746,-1.564,-4.105,-14.046,2.947,-3.069,7.24,4.78,-7.381,-34.534,113.13,22.84,13.599,1.459,-5.868,-6.427,-127.618,28.611,0,0
0.367,12.162,0,23.104,182.751,84.595,5,15,10,1,0,6.249,-5.58,-13.321,-9.237,-79.847,-8.046,13.285,-2.469,-7.219,11.695,9.969,4.275,5.236,2.77,-11.419,-239.878,313.649,427.969,12.459,0.043,-9.032,-4.977,-127.71,25.771,0,0
0.445,13.4,0,25.196,209.176,123.78,5,15,10,1,0,7.336,-7.398,-13.331,17.466,-91.802,-8.656,13.221,-3.825,-8.553,34.321,15.13,21.237,7.072,3.518,-9.206,-30.046,183.237,0.916,15.965,-1.413,-10.251,-8.779,-135.573,24.824,0,0
0.519,14.89,0,27.532,233.643,149.071,5,15,10,1,0,7.027,-6.502,-13.091,50.794,-95.863,-6.107,11.06,-4.785,-8.668,48.534,16.412,35.389,7.322,3.849,-10.344,-25.405,105.985,16.351,11.606,0.584,-11.003,-13.985,-147.084,25.084,0,0
0.587,16.348,0,30.062,252.984,145.787,5,15,10,1,0,6.673,-5.156,-14.296,73.74,-93.252,-6.702,8.828,-4.067,-9.568,67.985,8.443,47.053,6.035,7.608,-12.694,-175.878,-50.565,219.359,14.394,-1.993,-13.846,-21.038,-146.107,22.763,0,0
0.65,17.776,0,32.813,275.025,142.823,5,15,10,1,0,6.33,-3.461,-14.37,73.145,-96.947,-6.382,7.939,-2,-8.864,80.473,-0.137,48.489,5.743,5.713,-19.457,-168.031,188.336,155.359,13.455,1.483,-11.491,-32.092,-157.176,22.519,0,0
0.708,19.061,0,35.684,287.11,128.483,5,15,10,1,0,7.688,-1.748,-15.046,64.87,-94.977,-6.412,8.392,-1.336,-9.266,76.031,-5.878,41.405,7.664,9.708,-21.028,-154.504,356.397,178.321,12.37,3.104,-12.318,-33.511,-159.45,21.206,0,0
0.76,20.201,0,38.709,302.514,113.949,5,15,10,1,0,7.853,-2.702,-14.849,55.328,-88.748,-5.16,9.741,-0.637,-9.961,68.718,-9.206,32.336,7.089,6.142,-17.378,-113.466,-474.87,115.298,13.97,-3.59,-16.655,-29.313,-159.664,21.405,0,0
0.807,21.138,0,41.84,313.157,93.739,5,15,10,1,0,7.82,-2.278,-15.074,44.901,-81.115,-1.42,9.719,0.39,-10.778,63.328,-11.802,25.237,6.55,3.607,-13.793,-14.992,164.901,-5.908,10.315,-1.015,-16.562,-26.473,-164.198,23.573,0,0
0.85,21.896,0,45.121,328.103,75.817,5,15,10,1,0,8.181,-1.703,-15.072,32.443,-71.542,1.053,9.911,1.583,-10.828,53.313,-16.321,20,6.067,4.163,-14.818,-12.519,327.038,-24.977,7.525,1.238,-16.614,-24.901,-161.008,23.069,0,0
0.887,22.471,0,48.469,334.717,57.472,5,15,10,1,0,6.936,-1.571,-15.558,19.298,-66.321,2.321,10.267,-0.328,-9.429,41.725,-21.405,15.557,2.292,4.155,-18.566,-6.443,159.939,-23.725,9.377,0.22,-17.445,-19.115,-149.344,21.42,0,0
0.918,22.862,0,51.885,341.653,39.139,5,15,10,1,0,8.888,-2.817,-16.186,15.16,-56.122,2.87,9.798,1.159,-9.741,27.908,-30.443,14,4.119,4.395,-17.807,-5.221,154.916,-62.656,5.647,-0.924,-18.279,-14.534,-148.504,21.298,0,0
0.945,23.119,0,55.261,337.613,25.715,5,15,10,1,0,5.846,1.181,-17.172,3.924,-53.435,5.603,9.913,0.525,-8.974,12.137,-37.45,9.221,3.523,4.402,-18.02,-2.198,147.282,-103.145,13.098,0.544,-17.043,-7.863,-137.145,21.023,0,0
0.966,23.199,0,58.558,329.659,7.988,5,15,10,1,0,7.992,-0.908,-16.981,7.634,-42.947,7.588,9.065,0.893,-10.303,-0.015,-47.008,5.71,2.874,3.737,-25.004,-58.595,278.931,-423.084,8.059,3.068,-16.36,-5.725,-131.16,16.473,0,0
0.982,23.141,0,61.586,302.823,-5.836,5,15,10,1,0,6.308,1.075,-16.595,-11.481,-42,5.985,10.936,1.597,-9.223,-13.42,-50.763,2.519,3.945,2.488,-17.51,-6.443,132.794,-42.107,8.538,1.42,-14.389,-12.26,-110.137,13.435,0,0
0.993,23.134,0,64.34,275.368,-0.744,5,15,10,1,0,7.695,-3.971,-15.764,-15.389,-40.183,7.359,10.737,1.368,-9.408,-29.893,-49.817,2.244,8.253,4.076,-12.842,-12.412,126.198,-31.863,10.72,2.352,-12.351,-5.313,-82.84,17.221,0,0
0.999,23.126,0,66.512,217.186,-0.755,5,15,10,1,0,7.566,-2.577,-15.829,-9.802,-32.916,10,10.605,0.036,-9.872,-41.847,-53.466,-1.618,5.295,4.456,-23.15,-175.878,-44.962,399.145,8.759,1.303,-12.066,-17.695,-46.962,8.702,0,0
1,23.054,0,68.181,166.97,-7.244,5,15,10,1,0,9.963,-3.856,-14.88,-25.313,-30.84,9.237,9.865,-0.443,-10.009,-48.504,-53.939,-0.504,4.608,3.099,-14.931,-30.84,219.954,-134.779,8.459,0.637,-12.114,-14.427,-17.832,7.313,0,0
0.995,22.808,0,69.379,119.763,-24.559,5,15,10,1,0,10.251,-5.204,-14.95,-8.153,-20.931,11.893,8.325,-1.068,-11.07,-53.008,-60.183,-1.038,3.561,4.225,-14.08,-48.733,200.473,-61.985,6.565,0.235,-12.682,-7.878,-3.527,7.481,0,0
0.985,22.335,0,70.115,73.643,-47.299,5,15,10,1,0,6.586,-3.164,-14.775,-18.55,-18.763,9.466,8.483,-1.277,-10.335,-49.145,-70.809,-6.641,2.414,3.178,-14.538,-48.58,77.969,-98.321,8.852,0.845,-13.613,-18.382,35.649,1.725,0,0
0.97,21.724,0,70.5,38.441,-61.1,5,15,10,1,0,6.761,-1.72,-15.821,-26.519,-15.298,9.908,9.673,-1.459,-9.851,-47.13,-76.901,-12.229,2.338,8.501,-19.074,-425.771,-470.992,-314.626,5.487,0.908,-13.07,-12.55,45.481,0.58,0,0
0.95,20.977,0,70.583,8.366,-74.707,5,15,10,1,0,8.162,-3.777,-15.429,-23.328,-10.031,10.809,8.984,-0.762,-10.505,-46.977,-83.924,-13.74,3.051,2.818,-15.429,-430.656,-438,-176.611,6.826,-1.159,-13.355,-24.107,67.496,-1.71,0,0
0.924,20.182,0,70.474,-10.929,-79.479,5,15,10,1,0,7.037,-2.431,-15.268,-24.305,-8.031,11.176,9.915,-0.735,-9.597,-45.328,-85.542,-16,1.686,0.101,-14.159,-47.053,132.809,-56.153,3.255,-11.027,-18.964,-0.84,73.847,-1.679,0,0
0.893,19.299,0,70.47,-0.401,-88.291,5,15,10,1,0,7.211,-3.011,-15.211,-21.344,-5.74,11.053,9.321,-0.24,-10.306,-44.519,-88.244,-16.702,1.65,1.559,-13.692,-48.061,250.366,-254.046,5.485,2.486,-12.897,-16.305,82.305,0.26,0,0
0.857,18.399,0,70.434,-3.628,-90.019,5,15,10,1,0,6.61,-2.005,-14.902,-21.481,-5.313,11.527,10.095,-0.814,-9.341,-46.718,-88.748,-17.237,2.148,1.794,-12.835,-29.71,138.122,-293.618,6.629,-0.383,-12.88,-22.595,94.153,-3.679,0,0
0.816,17.451,0,70.243,-19.054,-94.849,5,15,10,1,0,6.718,-2.247,-14.255,-20.122,-3.695,10.534,9.635,-0.134,-9.743,-48.275,-89.527,-18.198,-0.053,2.966,-19.73,-231.817,251.573,-174.412,7.432,-4.891,-15.879,-30.412,114.641,-7.695,0,0
0.77,16.48,0,69.808,-43.556,-97.058,5,15,10,1,0,6.352,-1.6,-14.14,-23.527,-1.588,10.321,10.263,-0.683,-8.862,-50.733,-90.092,-21.008,0.271,3.9,-17.723,-262.473,-498.824,476.336,7.997,-0.965,-14.224,-30.794,127.511,-3.221,0,0
0.718,15.494,0,69.173,-63.423,-98.568,5,15,10,1,0,5.7,-2.036,-13.441,-33.511,-3.328,10.412,9.669,0.251,-9.561,-51.985,-89.252,-20.901,2.366,2.784,-13.019,-239.023,-491.252,-245.618,6.967,-2.352,-14.018,-20.626,129.45,0.275,0,0
